,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,Timestamp
13,5805,Avalanche,AVAX,avalanche,916,2020-07-13T00:00:00.000Z,"['smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'real-world-assets', 'layer-1', 'made-in-america']",715748719.0,421152926.1483426,456155626.1483426,False,,14,,,,2025-05-27T17:18:00.000Z,23.566996981440504,383617221.2846734,10.515,0.71091467,1.62139893,6.04124849,7.8762254,18.36184778,5.95516189,9925309739.262825,0.2855,16868047900.14,,2025-05-27T17:18:00.000Z,,,,,,2025-05-27 19:19:02.474308
14,512,Stellar,XLM,stellar,708,2014-08-05T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'decentralized-exchange-dex-token', 'defi', 'smart-contracts', 'hashkey-capital-portfolio', 'real-world-assets', '2017-2018-alt-season', 'made-in-america']",50001806812.0,31115809392.085503,50001786892.81785,False,,15,,,,2025-05-27T17:18:00.000Z,0.2901456162090763,170970822.88600662,20.8849,0.19031229,1.64450607,2.41339174,2.37882038,6.61263064,-0.7492276,9028115689.910812,0.2597,14507805049.03,,2025-05-27T17:18:00.000Z,,,,,,2025-05-27 19:19:02.474308
0,1,Bitcoin,BTC,bitcoin,12193,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'layer-1', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'us-strategic-crypto-reserve', 'binance-ecosystem']",21000000.0,19870703.0,19870703.0,False,,1,,,,2025-05-27T17:19:00.000Z,110182.56102500994,54500226626.256424,17.1647,-0.03397434,0.81335682,3.93481226,17.09025653,31.49603534,27.09991774,2189404945907.3481,62.968,2313833781525.21,,2025-05-27T17:19:00.000Z,,,,,,2025-05-27 19:20:02.773463
1,1027,Ethereum,ETH,ethereum,10313,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'ethereum-pow-ecosystem', 'layer-1', 'ftx-bankruptcy-estate', 'sora-ecosystem', 'rsk-rbtc-ecosystem', 'world-liberty-financial-portfolio', 'us-strategic-crypto-reserve', 'binance-ecosystem']",,120725747.86194856,120725747.86194856,True,,2,,,,2025-05-27T17:19:00.000Z,2691.7052065647226,23742291223.157322,59.2401,0.57785808,5.93131422,8.09354979,49.55468621,43.54237581,12.63077568,324958124086.4269,9.3469,324958124086.43,,2025-05-27T17:19:00.000Z,,,,,,2025-05-27 19:20:02.773463
2,825,Tether USDt,USDT,tether,129824,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'usd-stablecoin', 'ethereum-pow-ecosystem', 'fiat-stablecoin', 'tron20-ecosystem', 'rsk-rbtc-ecosystem', 'world-liberty-financial-portfolio']",,152755320500.2985,156004270711.96384,True,,3,,,,2025-05-27T17:18:00.000Z,1.000392446494548,82030688832.19913,21.7473,0.01907731,0.00919675,0.03151233,0.00108658,0.10938226,0.08888662,152815268790.3524,4.395,156065494041.14,,2025-05-27T17:18:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2025-05-27 19:20:02.773463
3,52,XRP,XRP,xrp,1615,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'xrp-ecosystem', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'klaytn-ecosystem', 'made-in-america', 'us-strategic-crypto-reserve']",100000000000.0,58686007292.0,99986107098.0,False,,4,,,,2025-05-27T17:19:00.000Z,2.3430393627579624,2322371445.4554114,14.0142,0.12917787,1.5039428,-0.24313726,4.71383766,7.84133928,3.90325981,137503625128.2568,3.9551,234303936275.8,,2025-05-27T17:19:00.000Z,,,,,,2025-05-27 19:20:02.773463
4,1839,BNB,BNB,bnb,2550,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain-ecosystem', 'layer-1', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,140887963.92000002,140887963.92000002,False,,5,,,,2025-05-27T17:19:00.000Z,692.5263809578997,1948931636.5602746,22.3892,-0.21925887,2.79351738,7.04023743,15.22746861,11.22903105,12.42724786,97568631774.04477,2.8064,97568631774.04,,2025-05-27T17:19:00.000Z,,,,,,2025-05-27 19:20:02.773463
5,5426,Solana,SOL,solana,926,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'alleged-sec-securities', 'cmc-crypto-awards-2024', 'made-in-america', 'us-strategic-crypto-reserve']",,520404077.2033777,601680079.5225035,True,,6,,,,2025-05-27T17:19:00.000Z,178.71278937993483,3555073167.5910897,18.8213,0.0457095,1.86118952,6.9042284,19.86839934,37.69887219,30.47738892,93002864241.70659,2.6747,107527925325.81,,2025-05-27T17:19:00.000Z,,,,,,2025-05-27 19:20:02.773463
6,3408,USDC,USDC,usd-coin,28254,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'usd-stablecoin', 'ethereum-pow-ecosystem', 'fiat-stablecoin', 'tron20-ecosystem', 'made-in-america', 'world-liberty-financial-portfolio']",,61489622190.3465,61489622190.3465,False,,7,,,,2025-05-27T17:19:00.000Z,0.9997412834574293,11915369763.512823,10.8238,0.00903039,0.00267359,-0.01017311,-0.0331137,-0.0211453,-0.02036987,61473713807.889435,1.768,61473713807.89,,2025-05-27T17:19:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2025-05-27 19:20:02.773463
7,74,Dogecoin,DOGE,dogecoin,1229,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'osmosis-ecosystem', 'ftx-bankruptcy-estate', 'animal-memes', 'made-in-america']",,149439276383.70526,149439276383.70526,True,,8,,,,2025-05-27T17:19:00.000Z,0.2295355686215327,1323944804.2950363,4.2227,0.22369785,2.41755981,3.63255808,27.61148627,27.06369325,11.8052571,34301629279.124172,0.9865,34301629279.12,,2025-05-27T17:19:00.000Z,,,,,,2025-05-27 19:20:02.773463
8,2010,Cardano,ADA,cardano,1524,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'alleged-sec-securities', '2017-2018-alt-season', 'made-in-america', 'us-strategic-crypto-reserve']",45000000000.0,35334514487.46726,44994495302.31451,False,,9,,,,2025-05-27T17:19:00.000Z,0.7713475289659243,676832607.5754964,-2.0193,0.35867427,1.65051129,4.91456499,10.43964801,10.87560151,15.03103659,27255190437.118526,0.7838,34710638803.47,,2025-05-27T17:19:00.000Z,,,,,,2025-05-27 19:20:02.773463
9,1958,TRON,TRX,tron,1180,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'alleged-sec-securities', '2017-2018-alt-season', 'tron20-ecosystem', 'world-liberty-financial-portfolio']",,94873221137.98709,94873141208.10585,True,,10,,,,2025-05-27T17:18:00.000Z,0.27548244878717093,575699703.482975,22.2209,0.44582187,1.27289697,0.69168352,10.55695632,18.66568057,21.62109201,26135907283.41947,0.7518,26135885264.14,,2025-05-27T17:18:00.000Z,,,,,,2025-05-27 19:20:02.773463
10,32196,Hyperliquid,HYPE,hyperliquid,87,2024-07-15T10:14:50.000Z,"['decentralized-exchange-dex-token', 'defi', 'derivatives', 'layer-1', 'hyperliquid-ecosystem']",1000000000.0,333928180.0,999993930.0,False,,11,333931719.0,12729831792.201136,,2025-05-27T17:19:00.000Z,38.12106208515381,348086920.70636517,-18.8647,0.44163719,-0.43381322,46.35195475,113.29987454,180.56589507,90.20012092,12729696881.762417,0.3661,38121062085.15,,2025-05-27T17:19:00.000Z,32196.0,Hyperliquid,HYPE,hyperliquid,0x0d01dc56dcaaca66ad901c959b4011ec,2025-05-27 19:20:02.773463
11,20947,Sui,SUI,sui,666,2022-07-12T08:03:11.000Z,"['binance-launchpool', 'coinbase-ventures-portfolio', 'binance-labs-portfolio', 'electric-capital-portfolio', 'a16z-portfolio', 'sui-ecosystem', 'layer-1', 'move-vm', 'cmc-crypto-yearbook-2024-2025', 'made-in-america', 'world-liberty-financial-portfolio', 'binance-ecosystem']",10000000000.0,3338327017.9116654,10000000000.0,False,,12,3338327017.9116654,12215208229.339067,,2025-05-27T17:19:00.000Z,3.659080780222799,1154568416.6579924,31.0138,-0.59594679,5.06627164,-5.87630425,2.04397294,45.1834774,23.90062928,12215208229.339067,0.3513,36590807802.23,,2025-05-27T17:19:00.000Z,,,,,,2025-05-27 19:20:02.773463
12,1975,Chainlink,LINK,chainlink,2015,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'ethereum-ecosystem', 'polkadot', 'heco-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'terra-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosystem', 'cross-chain', 'cardano', 'injective-ecosystem', 'bnb-chain-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'gnosis-chain-ecosystem', 'sora-ecosystem', 'hoo-smart-chain-ecosystem', 'milkomeda-ecosystem', 'energi-ecosystem', 'made-in-america', 'world-liberty-financial-portfolio']",,657099970.4527867,1000000000.0,False,,13,,,,2025-05-27T17:19:00.000Z,16.02595148499698,362810429.50694734,12.0424,0.1756624,3.20197054,2.99009937,10.22857078,13.64903373,4.00895194,10530652247.269308,0.3029,16025951485.0,,2025-05-27T17:19:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2025-05-27 19:20:02.773463
13,5805,Avalanche,AVAX,avalanche,916,2020-07-13T00:00:00.000Z,"['smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'real-world-assets', 'layer-1', 'made-in-america']",715748719.0,421152926.1483426,456155626.1483426,False,,14,,,,2025-05-27T17:19:00.000Z,23.574012419210682,383534898.34319925,10.4739,0.51007502,1.93578354,6.07790464,7.91544276,18.39354998,6.06244421,9928264311.407948,0.2855,16873069190.74,,2025-05-27T17:19:00.000Z,,,,,,2025-05-27 19:20:02.773463
14,512,Stellar,XLM,stellar,708,2014-08-05T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'decentralized-exchange-dex-token', 'defi', 'smart-contracts', 'hashkey-capital-portfolio', 'real-world-assets', '2017-2018-alt-season', 'made-in-america']",50001806812.0,31115809392.085503,50001786892.81785,False,,15,,,,2025-05-27T17:19:00.000Z,0.2901333163453968,170969415.33022678,20.8512,0.08158448,1.69373818,2.42653158,2.39235738,6.59852684,-0.70251776,9027732969.697012,0.2597,14507190033.63,,2025-05-27T17:19:00.000Z,,,,,,2025-05-27 19:20:02.773463
0,1,Bitcoin,BTC,bitcoin,12193,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'layer-1', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'us-strategic-crypto-reserve', 'binance-ecosystem']",21000000.0,19870703.0,19870703.0,False,,1,,,,2025-05-27T17:20:00.000Z,110210.24269419369,55906006719.256935,22.1272,-0.06929694,0.83027646,3.947707,17.12590556,31.44825223,27.20782701,2189955000134.2427,62.9868,2314415096578.07,,2025-05-27T17:20:00.000Z,,,,,,2025-05-27 19:21:03.100893
1,1027,Ethereum,ETH,ethereum,10313,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'ethereum-pow-ecosystem', 'layer-1', 'ftx-bankruptcy-estate', 'sora-ecosystem', 'rsk-rbtc-ecosystem', 'world-liberty-financial-portfolio', 'us-strategic-crypto-reserve', 'binance-ecosystem']",,120725747.86194856,120725747.86194856,True,,2,,,,2025-05-27T17:20:00.000Z,2690.3782589508287,23744719788.87817,68.6336,0.47637424,5.90943614,8.0780891,49.4696168,43.33494443,12.86507206,324797927343.3659,9.3423,324797927343.37,,2025-05-27T17:20:00.000Z,,,,,,2025-05-27 19:21:03.100893
2,825,Tether USDt,USDT,tether,129824,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'usd-stablecoin', 'ethereum-pow-ecosystem', 'fiat-stablecoin', 'tron20-ecosystem', 'rsk-rbtc-ecosystem', 'world-liberty-financial-portfolio']",,152755320500.2985,156004270711.96384,True,,3,,,,2025-05-27T17:19:00.000Z,1.0003223442516924,82072291441.54337,21.7339,0.01402319,0.01115507,0.01027948,-0.00804408,0.09441381,0.10490879,152804560299.7772,4.3947,156054557791.87,,2025-05-27T17:19:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2025-05-27 19:21:03.100893
3,52,XRP,XRP,xrp,1615,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'xrp-ecosystem', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'klaytn-ecosystem', 'made-in-america', 'us-strategic-crypto-reserve']",100000000000.0,58686007292.0,99986107098.0,False,,4,,,,2025-05-27T17:20:00.000Z,2.3431468595705107,2321147389.032406,13.9049,0.1293182,1.51830354,-0.23745194,4.69957485,7.8394169,3.99515144,137509933686.9819,3.9553,234314685957.05,,2025-05-27T17:20:00.000Z,,,,,,2025-05-27 19:21:03.100893
4,1839,BNB,BNB,bnb,2550,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain-ecosystem', 'layer-1', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,140887963.92000002,140887963.92000002,False,,5,,,,2025-05-27T17:19:00.000Z,692.5263809578997,1948931636.5602746,22.3892,-0.21925887,2.79351738,7.04023743,15.22746861,11.22903105,12.42724786,97568631774.04477,2.8064,97568631774.04,,2025-05-27T17:19:00.000Z,,,,,,2025-05-27 19:21:03.100893
5,5426,Solana,SOL,solana,926,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'alleged-sec-securities', 'cmc-crypto-awards-2024', 'made-in-america', 'us-strategic-crypto-reserve']",,520404077.2033777,601680079.5225035,True,,6,,,,2025-05-27T17:20:00.000Z,178.7347946668761,3553502283.5474997,18.6534,0.06943413,1.8994863,6.92889507,19.84137478,37.6912266,30.62108956,93014315882.75085,2.675,107541165468.6,,2025-05-27T17:20:00.000Z,,,,,,2025-05-27 19:21:03.100893
6,3408,USDC,USDC,usd-coin,28254,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'usd-stablecoin', 'ethereum-pow-ecosystem', 'fiat-stablecoin', 'tron20-ecosystem', 'made-in-america', 'world-liberty-financial-portfolio']",,61489622190.3465,61489622190.3465,False,,7,,,,2025-05-27T17:20:00.000Z,0.9997304344164784,11918877221.540657,10.8031,-0.00754005,0.00693695,-0.00744611,-0.04445576,-0.01920028,-0.02824863,61473046704.46023,1.7681,61473046704.46,,2025-05-27T17:20:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2025-05-27 19:21:03.100893
7,74,Dogecoin,DOGE,dogecoin,1229,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'osmosis-ecosystem', 'ftx-bankruptcy-estate', 'animal-memes', 'made-in-america']",,149439276383.70526,149439276383.70526,True,,8,,,,2025-05-27T17:20:00.000Z,0.22958782266932468,1323165055.9126155,4.0903,0.24219421,2.49818355,3.66945939,27.64782691,27.08797356,12.13417331,34309438086.21432,0.9868,34309438086.21,,2025-05-27T17:20:00.000Z,,,,,,2025-05-27 19:21:03.100893
8,2010,Cardano,ADA,cardano,1524,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'alleged-sec-securities', '2017-2018-alt-season', 'made-in-america', 'us-strategic-crypto-reserve']",45000000000.0,35334514487.46726,44994495302.31451,False,,9,,,,2025-05-27T17:20:00.000Z,0.7715027055551591,676848547.7255961,-2.015,0.37451024,1.68524712,4.94124823,10.45896121,10.89302466,15.0449743,27260673526.55896,0.784,34717621749.98,,2025-05-27T17:20:00.000Z,,,,,,2025-05-27 19:21:03.100893
9,1958,TRON,TRX,tron,1180,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'alleged-sec-securities', '2017-2018-alt-season', 'tron20-ecosystem', 'world-liberty-financial-portfolio']",,94873221137.98709,94873141208.10585,True,,10,,,,2025-05-27T17:19:00.000Z,0.2755491236545359,575840528.6335189,22.2764,0.35057458,1.31254922,0.72298414,10.58902818,18.69485096,21.65377556,26142232942.85533,0.7519,26142210918.25,,2025-05-27T17:19:00.000Z,,,,,,2025-05-27 19:21:03.100893
10,32196,Hyperliquid,HYPE,hyperliquid,87,2024-07-15T10:14:50.000Z,"['decentralized-exchange-dex-token', 'defi', 'derivatives', 'layer-1', 'hyperliquid-ecosystem']",1000000000.0,333928180.0,999993930.0,False,,11,333931719.0,12732929942.565744,,2025-05-27T17:20:00.000Z,38.130339881147215,348160468.6446058,-18.8431,0.33475059,-0.41478933,46.47885035,113.34913955,180.66456417,90.47466362,12732794999.292906,0.3662,38130339881.15,,2025-05-27T17:20:00.000Z,32196.0,Hyperliquid,HYPE,hyperliquid,0x0d01dc56dcaaca66ad901c959b4011ec,2025-05-27 19:21:03.100893
11,20947,Sui,SUI,sui,666,2022-07-12T08:03:11.000Z,"['binance-launchpool', 'coinbase-ventures-portfolio', 'binance-labs-portfolio', 'electric-capital-portfolio', 'a16z-portfolio', 'sui-ecosystem', 'layer-1', 'move-vm', 'cmc-crypto-yearbook-2024-2025', 'made-in-america', 'world-liberty-financial-portfolio', 'binance-ecosystem']",10000000000.0,3338327017.9116654,10000000000.0,False,,12,3338327017.9116654,12217477439.054022,,2025-05-27T17:20:00.000Z,3.6597605248082696,1153996405.6047359,30.8045,-0.52223948,5.10583314,-5.84989704,2.08255404,45.21149781,24.05557851,12217477439.054022,0.3514,36597605248.08,,2025-05-27T17:20:00.000Z,,,,,,2025-05-27 19:21:03.100893
12,1975,Chainlink,LINK,chainlink,2015,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'ethereum-ecosystem', 'polkadot', 'heco-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'terra-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosystem', 'cross-chain', 'cardano', 'injective-ecosystem', 'bnb-chain-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'gnosis-chain-ecosystem', 'sora-ecosystem', 'hoo-smart-chain-ecosystem', 'milkomeda-ecosystem', 'energi-ecosystem', 'made-in-america', 'world-liberty-financial-portfolio']",,657099970.4527867,1000000000.0,False,,13,,,,2025-05-27T17:20:00.000Z,16.02759564809636,362852072.0139515,12.0682,0.1878122,3.24665416,3.0096696,10.2396923,13.64284389,4.03589581,10531732626.79333,0.3029,16027595648.1,,2025-05-27T17:20:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2025-05-27 19:21:03.100893
13,5805,Avalanche,AVAX,avalanche,916,2020-07-13T00:00:00.000Z,"['smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'real-world-assets', 'layer-1', 'made-in-america']",715748719.0,421152926.1483426,456155626.1483426,False,,14,,,,2025-05-27T17:20:00.000Z,23.57102194150597,383484367.57810414,10.4255,0.48094017,1.9677723,6.06870108,7.90383342,18.331782,6.14091878,9927004862.972027,0.2855,16870928760.15,,2025-05-27T17:20:00.000Z,,,,,,2025-05-27 19:21:03.100893
14,512,Stellar,XLM,stellar,708,2014-08-05T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'decentralized-exchange-dex-token', 'defi', 'smart-contracts', 'hashkey-capital-portfolio', 'real-world-assets', '2017-2018-alt-season', 'made-in-america']",50001806812.0,31115809392.085503,50001786892.81785,False,,15,,,,2025-05-27T17:20:00.000Z,0.2901616091210337,170895980.53051785,20.3716,0.09729433,1.70644775,2.43517047,2.40563674,6.59564559,-0.56719139,9028613322.310904,0.2597,14508604723.53,,2025-05-27T17:20:00.000Z,,,,,,2025-05-27 19:21:03.100893
0,1,Bitcoin,BTC,bitcoin,12193,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'layer-1', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'us-strategic-crypto-reserve', 'binance-ecosystem']",21000000.0,19870703.0,19870703.0,False,,1,,,,2025-05-27T17:21:00.000Z,110222.46775094564,54504941323.71776,16.8694,-0.02923199,0.733246,3.94463048,17.17569377,31.38540444,27.05014401,2190197920606.1187,62.9938,2314671822769.86,,2025-05-27T17:21:00.000Z,,,,,,2025-05-27 19:22:03.463855
1,1027,Ethereum,ETH,ethereum,10313,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'ethereum-pow-ecosystem', 'layer-1', 'ftx-bankruptcy-estate', 'sora-ecosystem', 'rsk-rbtc-ecosystem', 'world-liberty-financial-portfolio', 'us-strategic-crypto-reserve', 'binance-ecosystem']",,120725747.86194856,120725747.86194856,True,,2,,,,2025-05-27T17:21:00.000Z,2689.738166825596,23729014164.793316,58.9282,0.3919693,5.77477136,7.99474165,49.48011424,43.25914316,12.66358719,324720651742.8467,9.3387,324720651742.85,,2025-05-27T17:21:00.000Z,,,,,,2025-05-27 19:22:03.463855
